Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t)
Trondheim - Høvringen,SN68010,27-09-2023 07:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 08:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 09:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 10:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 11:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 12:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 13:00:00,3.5
Trondheim - Høvringen,SN68010,27-09-2023 14:00:00,3.7
Trondheim - Høvringen,SN68010,27-09-2023 15:00:00,3.3
Trondheim - Høvringen,SN68010,27-09-2023 16:00:00,0.4
Trondheim - Høvringen,SN68010,27-09-2023 17:00:00,0.2
Trondheim - Høvringen,SN68010,27-09-2023 18:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 19:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 20:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 21:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 22:00:00,0
Trondheim - Høvringen,SN68010,27-09-2023 23:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 00:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 01:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 02:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 03:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 04:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 05:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 06:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 07:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 08:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 09:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 10:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 11:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 12:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 13:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 14:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 15:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 16:00:00,0.1
Trondheim - Høvringen,SN68010,28-09-2023 17:00:00,0.1
Trondheim - Høvringen,SN68010,28-09-2023 18:00:00,0.2
Trondheim - Høvringen,SN68010,28-09-2023 19:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 20:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 21:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 22:00:00,0
Trondheim - Høvringen,SN68010,28-09-2023 23:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 00:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 01:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 02:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 03:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 04:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 05:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 06:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 07:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 08:00:00,0.3
Trondheim - Høvringen,SN68010,29-09-2023 09:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 10:00:00,0.2
Trondheim - Høvringen,SN68010,29-09-2023 11:00:00,0.1
Trondheim - Høvringen,SN68010,29-09-2023 12:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 13:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 14:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 15:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 16:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 17:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 18:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 19:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 20:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 21:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 22:00:00,0
Trondheim - Høvringen,SN68010,29-09-2023 23:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 00:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 01:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 02:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 03:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 04:00:00,0.6
Trondheim - Høvringen,SN68010,30-09-2023 05:00:00,7.4
Trondheim - Høvringen,SN68010,30-09-2023 06:00:00,6.5
Trondheim - Høvringen,SN68010,30-09-2023 07:00:00,1.1
Trondheim - Høvringen,SN68010,30-09-2023 08:00:00,0.2
Trondheim - Høvringen,SN68010,30-09-2023 09:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 10:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 11:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 12:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 13:00:00,0.2
Trondheim - Høvringen,SN68010,30-09-2023 14:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 15:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 16:00:00,0
Trondheim - Høvringen,SN68010,30-09-2023 17:00:00,0.5
Trondheim - Høvringen,SN68010,30-09-2023 18:00:00,1.1
Trondheim - Høvringen,SN68010,30-09-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,30-09-2023 20:00:00,3.3
Trondheim - Høvringen,SN68010,30-09-2023 21:00:00,5
Trondheim - Høvringen,SN68010,30-09-2023 22:00:00,0.8
Trondheim - Høvringen,SN68010,30-09-2023 23:00:00,0.8
Trondheim - Høvringen,SN68010,01-10-2023 00:00:00,1.8
Trondheim - Høvringen,SN68010,01-10-2023 01:00:00,0.7
Trondheim - Høvringen,SN68010,01-10-2023 02:00:00,2
Trondheim - Høvringen,SN68010,01-10-2023 03:00:00,3.4
Trondheim - Høvringen,SN68010,01-10-2023 04:00:00,4.8
Trondheim - Høvringen,SN68010,01-10-2023 05:00:00,4.2
Trondheim - Høvringen,SN68010,01-10-2023 06:00:00,0.3
Trondheim - Høvringen,SN68010,01-10-2023 07:00:00,0.2
Trondheim - Høvringen,SN68010,01-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,01-10-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,01-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 04:00:00,0.4
Trondheim - Høvringen,SN68010,02-10-2023 05:00:00,0.3
Trondheim - Høvringen,SN68010,02-10-2023 06:00:00,1
Trondheim - Høvringen,SN68010,02-10-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,02-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,02-10-2023 22:00:00,0.4
Trondheim - Høvringen,SN68010,02-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 01:00:00,0.1
Trondheim - Høvringen,SN68010,03-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 04:00:00,0.1
Trondheim - Høvringen,SN68010,03-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,03-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,03-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 02:00:00,0.2
Trondheim - Høvringen,SN68010,04-10-2023 03:00:00,0.6
Trondheim - Høvringen,SN68010,04-10-2023 04:00:00,0.1
Trondheim - Høvringen,SN68010,04-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 07:00:00,0.9
Trondheim - Høvringen,SN68010,04-10-2023 08:00:00,0.4
Trondheim - Høvringen,SN68010,04-10-2023 09:00:00,0.4
Trondheim - Høvringen,SN68010,04-10-2023 10:00:00,0.6
Trondheim - Høvringen,SN68010,04-10-2023 11:00:00,0.1
Trondheim - Høvringen,SN68010,04-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 14:00:00,0.7
Trondheim - Høvringen,SN68010,04-10-2023 15:00:00,1.7
Trondheim - Høvringen,SN68010,04-10-2023 16:00:00,0.1
Trondheim - Høvringen,SN68010,04-10-2023 17:00:00,0.1
Trondheim - Høvringen,SN68010,04-10-2023 18:00:00,1.1
Trondheim - Høvringen,SN68010,04-10-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,04-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,04-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,05-10-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,05-10-2023 23:00:00,0.2
Trondheim - Høvringen,SN68010,06-10-2023 00:00:00,0.1
Trondheim - Høvringen,SN68010,06-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 14:00:00,0.1
Trondheim - Høvringen,SN68010,06-10-2023 15:00:00,0.1
Trondheim - Høvringen,SN68010,06-10-2023 16:00:00,0.2
Trondheim - Høvringen,SN68010,06-10-2023 17:00:00,0.4
Trondheim - Høvringen,SN68010,06-10-2023 18:00:00,0.7
Trondheim - Høvringen,SN68010,06-10-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,06-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,06-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,07-10-2023 00:00:00,0.1
Trondheim - Høvringen,SN68010,07-10-2023 01:00:00,0.4
Trondheim - Høvringen,SN68010,07-10-2023 02:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 03:00:00,0.1
Trondheim - Høvringen,SN68010,07-10-2023 04:00:00,0.1
Trondheim - Høvringen,SN68010,07-10-2023 05:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 06:00:00,0.6
Trondheim - Høvringen,SN68010,07-10-2023 07:00:00,0.4
Trondheim - Høvringen,SN68010,07-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,07-10-2023 09:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 10:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 11:00:00,0.7
Trondheim - Høvringen,SN68010,07-10-2023 12:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 13:00:00,0.4
Trondheim - Høvringen,SN68010,07-10-2023 14:00:00,0.4
Trondheim - Høvringen,SN68010,07-10-2023 15:00:00,0.3
Trondheim - Høvringen,SN68010,07-10-2023 16:00:00,0.2
Trondheim - Høvringen,SN68010,07-10-2023 17:00:00,0.5
Trondheim - Høvringen,SN68010,07-10-2023 18:00:00,0.1
Trondheim - Høvringen,SN68010,07-10-2023 19:00:00,0.2
Trondheim - Høvringen,SN68010,07-10-2023 20:00:00,0.6
Trondheim - Høvringen,SN68010,07-10-2023 21:00:00,0.4
Trondheim - Høvringen,SN68010,07-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,07-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 00:00:00,0.3
Trondheim - Høvringen,SN68010,08-10-2023 01:00:00,0.5
Trondheim - Høvringen,SN68010,08-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 04:00:00,0.6
Trondheim - Høvringen,SN68010,08-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 07:00:00,1
Trondheim - Høvringen,SN68010,08-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 12:00:00,0.7
Trondheim - Høvringen,SN68010,08-10-2023 13:00:00,2.1
Trondheim - Høvringen,SN68010,08-10-2023 14:00:00,0.3
Trondheim - Høvringen,SN68010,08-10-2023 15:00:00,0.1
Trondheim - Høvringen,SN68010,08-10-2023 16:00:00,0.2
Trondheim - Høvringen,SN68010,08-10-2023 17:00:00,0.1
Trondheim - Høvringen,SN68010,08-10-2023 18:00:00,1.1
Trondheim - Høvringen,SN68010,08-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 20:00:00,0.2
Trondheim - Høvringen,SN68010,08-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,08-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 00:00:00,0.5
Trondheim - Høvringen,SN68010,09-10-2023 01:00:00,1
Trondheim - Høvringen,SN68010,09-10-2023 02:00:00,0.3
Trondheim - Høvringen,SN68010,09-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 12:00:00,0.1
Trondheim - Høvringen,SN68010,09-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,09-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 02:00:00,0.8
Trondheim - Høvringen,SN68010,10-10-2023 03:00:00,0.7
Trondheim - Høvringen,SN68010,10-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 16:00:00,0.5
Trondheim - Høvringen,SN68010,10-10-2023 17:00:00,3.1
Trondheim - Høvringen,SN68010,10-10-2023 18:00:00,2.5
Trondheim - Høvringen,SN68010,10-10-2023 19:00:00,1.7
Trondheim - Høvringen,SN68010,10-10-2023 20:00:00,0.2
Trondheim - Høvringen,SN68010,10-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,10-10-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,10-10-2023 23:00:00,0.2
Trondheim - Høvringen,SN68010,11-10-2023 00:00:00,0.8
Trondheim - Høvringen,SN68010,11-10-2023 01:00:00,1
Trondheim - Høvringen,SN68010,11-10-2023 02:00:00,0.8
Trondheim - Høvringen,SN68010,11-10-2023 03:00:00,2.4
Trondheim - Høvringen,SN68010,11-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 20:00:00,0.7
Trondheim - Høvringen,SN68010,11-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,11-10-2023 22:00:00,0.2
Trondheim - Høvringen,SN68010,11-10-2023 23:00:00,0.2
Trondheim - Høvringen,SN68010,12-10-2023 00:00:00,0.8
Trondheim - Høvringen,SN68010,12-10-2023 01:00:00,0.1
Trondheim - Høvringen,SN68010,12-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 04:00:00,1.6
Trondheim - Høvringen,SN68010,12-10-2023 05:00:00,0.2
Trondheim - Høvringen,SN68010,12-10-2023 06:00:00,1.7
Trondheim - Høvringen,SN68010,12-10-2023 07:00:00,1.8
Trondheim - Høvringen,SN68010,12-10-2023 08:00:00,0.3
Trondheim - Høvringen,SN68010,12-10-2023 09:00:00,1.2
Trondheim - Høvringen,SN68010,12-10-2023 10:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 13:00:00,0.1
Trondheim - Høvringen,SN68010,12-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,12-10-2023 16:00:00,0.6
Trondheim - Høvringen,SN68010,12-10-2023 17:00:00,0.1
Trondheim - Høvringen,SN68010,12-10-2023 18:00:00,0.4
Trondheim - Høvringen,SN68010,12-10-2023 19:00:00,0.5
Trondheim - Høvringen,SN68010,12-10-2023 20:00:00,0.4
Trondheim - Høvringen,SN68010,12-10-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,12-10-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,12-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 01:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 02:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 04:00:00,0.2
Trondheim - Høvringen,SN68010,13-10-2023 05:00:00,0.1
Trondheim - Høvringen,SN68010,13-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 07:00:00,0.2
Trondheim - Høvringen,SN68010,13-10-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,13-10-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,13-10-2023 10:00:00,0.1
Trondheim - Høvringen,SN68010,13-10-2023 11:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 12:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 14:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 15:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 19:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 20:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 21:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 22:00:00,0
Trondheim - Høvringen,SN68010,13-10-2023 23:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 00:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 01:00:00,0.9
Trondheim - Høvringen,SN68010,14-10-2023 02:00:00,1.2
Trondheim - Høvringen,SN68010,14-10-2023 03:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 04:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 05:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 06:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 07:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 08:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 09:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 10:00:00,1.4
Trondheim - Høvringen,SN68010,14-10-2023 11:00:00,0.3
Trondheim - Høvringen,SN68010,14-10-2023 12:00:00,0.3
Trondheim - Høvringen,SN68010,14-10-2023 13:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 14:00:00,1.3
Trondheim - Høvringen,SN68010,14-10-2023 15:00:00,0.3
Trondheim - Høvringen,SN68010,14-10-2023 16:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 17:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 18:00:00,0
Trondheim - Høvringen,SN68010,14-10-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,14-10-2023 20:00:00,0.9
Trondheim - Høvringen,SN68010,14-10-2023 21:00:00,0.5
Trondheim - Høvringen,SN68010,14-10-2023 22:00:00,0.7
Trondheim - Høvringen,SN68010,14-10-2023 23:00:00,1.2
Trondheim - Høvringen,SN68010,15-10-2023 00:00:00,1.4
Trondheim - Høvringen,SN68010,15-10-2023 01:00:00,0.8
